Date;Open;High;Low;Close;Change %
14-01-2004;3,4872000217437744;3,4872000217437744;3,4872000217437744;3,4872000217437744;+0,58%
15-01-2004;3,4753000736236572;3,4753000736236572;3,4753000736236572;3,4753000736236572;-0,34%
16-01-2004;3,4379000663757324;3,4379000663757324;3,4379000663757324;3,4379000663757324;-1,08%
19-01-2004;3,4235999584198;3,4235999584198;3,4235999584198;3,4235999584198;-0,42%
20-01-2004;3,4686999320983887;3,4686999320983887;3,4686999320983887;3,4686999320983887;+1,32%
21-01-2004;3,499300003051758;3,499300003051758;3,499300003051758;3,499300003051758;+0,88%
22-01-2004;3,5327000617980957;3,5327000617980957;3,5327000617980957;3,5327000617980957;+0,95%
23-01-2004;3,535799980163574;3,535799980163574;3,535799980163574;3,535799980163574;+0,09%
26-01-2004;3,4941999912261963;3,4941999912261963;3,4941999912261963;3,4941999912261963;-1,18%
27-01-2004;3,4781999588012695;3,4781999588012695;3,4781999588012695;3,4781999588012695;-0,46%
28-01-2004;3,5536999702453613;3,5536999702453613;3,5536999702453613;3,5536999702453613;+2,17%
29-01-2004;3,5641000270843506;3,5641000270843506;3,5641000270843506;3,5641000270843506;+0,29%
30-01-2004;3,5673000812530518;3,5673000812530518;3,5673000812530518;3,5673000812530518;+0,09%
02-02-2004;3,5940001010894775;3,5940001010894775;3,5940001010894775;3,5940001010894775;+0,75%
03-02-2004;3,5722999572753906;3,5722999572753906;3,5722999572753906;3,5722999572753906;-0,60%
04-02-2004;3,5722999572753906;3,5722999572753906;3,5722999572753906;3,5722999572753906;+0,00%
05-02-2004;3,604599952697754;3,604599952697754;3,604599952697754;3,604599952697754;+0,90%
06-02-2004;3,625;3,625;3,625;3,625;+0,57%
09-02-2004;3,644700050354004;3,644700050354004;3,644700050354004;3,644700050354004;+0,54%
10-02-2004;3,6496999263763428;3,6496999263763428;3,6496999263763428;3,6496999263763428;+0,14%
11-02-2004;3,6250998973846436;3,6250998973846436;3,6250998973846436;3,6250998973846436;-0,67%
12-02-2004;3,64739990234375;3,64739990234375;3,64739990234375;3,64739990234375;+0,62%
13-02-2004;3,64739990234375;3,64739990234375;3,64739990234375;3,64739990234375;+0,00%
16-02-2004;3,6217000484466553;3,6217000484466553;3,6217000484466553;3,6217000484466553;-0,70%
17-02-2004;3,6596999168395996;3,6596999168395996;3,6596999168395996;3,6596999168395996;+1,05%
18-02-2004;3,6730000972747803;3,6730000972747803;3,6730000972747803;3,6730000972747803;+0,36%
19-02-2004;3,666100025177002;3,666100025177002;3,666100025177002;3,666100025177002;-0,19%
20-02-2004;3,6637001037597656;3,6637001037597656;3,6637001037597656;3,6637001037597656;-0,07%
23-02-2004;3,636399984359741;3,636399984359741;3,636399984359741;3,636399984359741;-0,75%
24-02-2004;3,650700092315674;3,650700092315674;3,650700092315674;3,650700092315674;+0,39%
25-02-2004;3,6628000736236572;3,6628000736236572;3,6628000736236572;3,6628000736236572;+0,33%
26-02-2004;3,5724000930786133;3,5724000930786133;3,5724000930786133;3,5724000930786133;-2,47%
27-02-2004;3,5564000606536865;3,5564000606536865;3,5564000606536865;3,5564000606536865;-0,45%
01-03-2004;3,547300100326538;3,547300100326538;3,547300100326538;3,547300100326538;-0,26%
02-03-2004;3,5120999813079834;3,5120999813079834;3,5120999813079834;3,5120999813079834;-0,99%
03-03-2004;3,4291000366210938;3,4291000366210938;3,4291000366210938;3,4291000366210938;-2,36%
04-03-2004;3,446500062942505;3,446500062942505;3,446500062942505;3,446500062942505;+0,51%
05-03-2004;3,4453001022338867;3,4453001022338867;3,4453001022338867;3,4453001022338867;-0,03%
08-03-2004;3,469599962234497;3,469599962234497;3,469599962234497;3,469599962234497;+0,71%
09-03-2004;3,4762001037597656;3,4762001037597656;3,4762001037597656;3,4762001037597656;+0,19%
10-03-2004;3,4762001037597656;3,4762001037597656;3,4762001037597656;3,4621999263763428;-0,40%
11-03-2004;3,4683001041412354;3,4683001041412354;3,4683001041412354;3,4683001041412354;+0,18%
12-03-2004;3,491300106048584;3,491300106048584;3,491300106048584;3,491300106048584;+0,66%
15-03-2004;3,485599994659424;3,485599994659424;3,485599994659424;3,485599994659424;-0,16%
16-03-2004;3,506700038909912;3,506700038909912;3,506700038909912;3,506700038909912;+0,61%
17-03-2004;3,4707999229431152;3,4707999229431152;3,4707999229431152;3,4707999229431152;-1,02%
18-03-2004;3,4916999340057373;3,4916999340057373;3,4916999340057373;3,4916999340057373;+0,60%
19-03-2004;3,5088000297546387;3,5088000297546387;3,5088000297546387;3,5088000297546387;+0,49%
22-03-2004;3,4993999004364014;3,4993999004364014;3,4993999004364014;3,4993999004364014;-0,27%
23-03-2004;3,4892001152038574;3,4892001152038574;3,4892001152038574;3,4892001152038574;-0,29%
24-03-2004;3,4893999099731445;3,4893999099731445;3,4893999099731445;3,4893999099731445;+0,01%
25-03-2004;3,467600107192993;3,467600107192993;3,467600107192993;3,467600107192993;-0,62%
26-03-2004;3,5035998821258545;3,5035998821258545;3,5035998821258545;3,5035998821258545;+1,04%
29-03-2004;3,482800006866455;3,482800006866455;3,482800006866455;3,482800006866455;-0,59%
30-03-2004;3,5088000297546387;3,5088000297546387;3,5088000297546387;3,5088000297546387;+0,75%
31-03-2004;3,474400043487549;3,474400043487549;3,474400043487549;3,474400043487549;-0,98%
01-04-2004;3,490499973297119;3,490499973297119;3,490499973297119;3,490499973297119;+0,46%
02-04-2004;3,4786999225616455;3,4786999225616455;3,4786999225616455;3,4786999225616455;-0,34%
05-04-2004;3,418100118637085;3,418100118637085;3,418100118637085;3,418100118637085;-1,74%
06-04-2004;3,398400068283081;3,398400068283081;3,398400068283081;3,398400068283081;-0,58%
07-04-2004;3,3980000019073486;3,3980000019073486;3,3980000019073486;3,3980000019073486;-0,01%
08-04-2004;3,418299913406372;3,418299913406372;3,418299913406372;3,418299913406372;+0,60%
13-04-2004;3,36899995803833;3,36899995803833;3,36899995803833;3,36899995803833;-1,44%
14-04-2004;3,3622000217437744;3,3622000217437744;3,3622000217437744;3,3622000217437744;-0,20%
15-04-2004;3,360300064086914;3,360300064086914;3,360300064086914;3,360300064086914;-0,06%
16-04-2004;3,4077999591827393;3,4077999591827393;3,4077999591827393;3,4077999591827393;+1,41%
19-04-2004;3,4272000789642334;3,4272000789642334;3,4272000789642334;3,4272000789642334;+0,57%
20-04-2004;3,4077999591827393;3,4077999591827393;3,4077999591827393;3,3842999935150146;-1,25%
21-04-2004;3,3842999935150146;3,3842999935150146;3,3842999935150146;3,3842999935150146;+0,00%
22-04-2004;3,3882999420166016;3,3882999420166016;3,3882999420166016;3,3882999420166016;+0,12%
23-04-2004;3,4000000953674316;3,4000000953674316;3,4000000953674316;3,4000000953674316;+0,35%
26-04-2004;3,364799976348877;3,364799976348877;3,364799976348877;3,364799976348877;-1,04%
27-04-2004;3,377500057220459;3,377500057220459;3,377500057220459;3,377500057220459;+0,38%
28-04-2004;3,3859000205993652;3,3859000205993652;3,3859000205993652;3,3859000205993652;+0,25%
29-04-2004;3,404099941253662;3,404099941253662;3,404099941253662;3,404099941253662;+0,54%
30-04-2004;3,4674999713897705;3,4674999713897705;3,4674999713897705;3,4674999713897705;+1,86%
03-05-2004;3,4282000064849854;3,4282000064849854;3,4282000064849854;3,4282000064849854;-1,13%
04-05-2004;3,5088999271392822;3,5088999271392822;3,5088999271392822;3,5088999271392822;+2,35%
05-05-2004;3,525700092315674;3,525700092315674;3,525700092315674;3,525700092315674;+0,48%
06-05-2004;3,506999969482422;3,506999969482422;3,506999969482422;3,506999969482422;-0,53%
07-05-2004;3,5353000164031982;3,5353000164031982;3,5353000164031982;3,5353000164031982;+0,81%
10-05-2004;3,5388998985290527;3,5388998985290527;3,5388998985290527;3,5388998985290527;+0,10%
11-05-2004;3,6331000328063965;3,6331000328063965;3,6331000328063965;3,6331000328063965;+2,66%
12-05-2004;3,570499897003174;3,570499897003174;3,570499897003174;3,570499897003174;-1,72%
13-05-2004;3,6370999813079834;3,6370999813079834;3,6370999813079834;3,6370999813079834;+1,87%
14-05-2004;3,6129000186920166;3,6129000186920166;3,6129000186920166;3,6129000186920166;-0,67%
17-05-2004;3,6349000930786133;3,6349000930786133;3,6349000930786133;3,6349000930786133;+0,61%
18-05-2004;3,6600000858306885;3,6600000858306885;3,6600000858306885;3,6600000858306885;+0,69%
19-05-2004;3,67549991607666;3,67549991607666;3,67549991607666;3,67549991607666;+0,42%
21-05-2004;3,7871999740600586;3,7871999740600586;3,7871999740600586;3,7871999740600586;+3,04%
24-05-2004;3,7370998859405518;3,7370998859405518;3,7370998859405518;3,7370998859405518;-1,32%
25-05-2004;3,7560999393463135;3,7560999393463135;3,7560999393463135;3,7560999393463135;+0,51%
26-05-2004;3,7202999591827393;3,7202999591827393;3,7202999591827393;3,7202999591827393;-0,95%
27-05-2004;3,7625999450683594;3,7625999450683594;3,7625999450683594;3,7625999450683594;+1,14%
28-05-2004;3,7430999279022217;3,7430999279022217;3,7430999279022217;3,7430999279022217;-0,52%
01-06-2004;3,8229000568389893;3,8229000568389893;3,8229000568389893;3,8229000568389893;+2,13%
02-06-2004;3,7802999019622803;3,7802999019622803;3,7802999019622803;3,7802999019622803;-1,11%
03-06-2004;3,7474000453948975;3,7474000453948975;3,7474000453948975;3,7474000453948975;-0,87%
04-06-2004;3,769399881362915;3,769399881362915;3,769399881362915;3,769399881362915;+0,59%
07-06-2004;3,7734999656677246;3,7734999656677246;3,7734999656677246;3,7734999656677246;+0,11%
08-06-2004;3,7734999656677246;3,7734999656677246;3,7537999153137207;3,7537999153137207;-0,52%
09-06-2004;3,710099935531616;3,710099935531616;3,710099935531616;3,710099935531616;-1,16%
10-06-2004;3,690999984741211;3,690999984741211;3,690999984741211;3,690999984741211;-0,51%
11-06-2004;3,690999984741211;3,690999984741211;3,690999984741211;3,671999931335449;-0,51%
14-06-2004;3,671999931335449;3,671999931335449;3,671999931335449;3,6988000869750977;+0,73%
15-06-2004;3,6988000869750977;3,6988000869750977;3,6988000869750977;3,7297000885009766;+0,84%
16-06-2004;3,6849000453948975;3,6849000453948975;3,6849000453948975;3,6849000453948975;-1,20%
17-06-2004;3,704900026321411;3,704900026321411;3,704900026321411;3,704900026321411;+0,54%
18-06-2004;3,704900026321411;3,704900026321411;3,704900026321411;3,6819000244140625;-0,62%
21-06-2004;3,6819000244140625;3,6819000244140625;3,6819000244140625;3,7172999382019043;+0,96%
22-06-2004;3,710900068283081;3,710900068283081;3,710900068283081;3,710900068283081;-0,17%
23-06-2004;3,710900068283081;3,710900068283081;3,710900068283081;3,704200029373169;-0,18%
24-06-2004;3,704200029373169;3,704200029373169;3,704200029373169;3,697200059890747;-0,19%
25-06-2004;3,6714999675750732;3,6714999675750732;3,6714999675750732;3,6714999675750732;-0,70%
28-06-2004;3,6714999675750732;3,6714999675750732;3,6714999675750732;3,7040998935699463;+0,89%
29-06-2004;3,7040998935699463;3,7040998935699463;3,7040998935699463;3,722399950027466;+0,49%
30-06-2004;3,722399950027466;3,722399950027466;3,722399950027466;3,696199893951416;-0,70%
01-07-2004;3,737600088119507;3,737600088119507;3,737600088119507;3,737600088119507;+1,12%
02-07-2004;3,656599998474121;3,656599998474121;3,656599998474121;3,656599998474121;-2,17%
05-07-2004;3,656599998474121;3,656599998474121;3,656599998474121;3,6542000770568848;-0,07%
06-07-2004;3,6370999813079834;3,6370999813079834;3,6370999813079834;3,6370999813079834;-0,47%
07-07-2004;3,6370999813079834;3,6370999813079834;3,6370999813079834;3,6881000995635986;+1,40%
08-07-2004;3,671099901199341;3,671099901199341;3,671099901199341;3,671099901199341;-0,46%
09-07-2004;3,671099901199341;3,671099901199341;3,671099901199341;3,712399959564209;+1,13%
12-07-2004;3,712399959564209;3,712399959564209;3,712399959564209;3,696199893951416;-0,44%
13-07-2004;3,672300100326538;3,672300100326538;3,672300100326538;3,672300100326538;-0,65%
14-07-2004;3,6793999671936035;3,6793999671936035;3,6793999671936035;3,6793999671936035;+0,19%
15-07-2004;3,65939998626709;3,65939998626709;3,65939998626709;3,65939998626709;-0,54%
16-07-2004;3,6428000926971436;3,6428000926971436;3,6428000926971436;3,6428000926971436;-0,45%
19-07-2004;3,6458001136779785;3,6458001136779785;3,6458001136779785;3,6458001136779785;+0,08%
20-07-2004;3,6338999271392822;3,6338999271392822;3,6338999271392822;3,6338999271392822;-0,33%
21-07-2004;3,6033999919891357;3,6033999919891357;3,6033999919891357;3,6033999919891357;-0,84%
22-07-2004;3,634200096130371;3,634200096130371;3,634200096130371;3,634200096130371;+0,85%
23-07-2004;3,621799945831299;3,621799945831299;3,621799945831299;3,621799945831299;-0,34%
26-07-2004;3,621799945831299;3,621799945831299;3,621799945831299;3,632699966430664;+0,30%
27-07-2004;3,662899971008301;3,662899971008301;3,662899971008301;3,662899971008301;+0,83%
28-07-2004;3,662899971008301;3,662899971008301;3,604599952697754;3,604599952697754;-1,59%
29-07-2004;3,5934998989105225;3,5934998989105225;3,5934998989105225;3,5934998989105225;-0,31%
30-07-2004;3,5810000896453857;3,5810000896453857;3,5810000896453857;3,5810000896453857;-0,35%
02-08-2004;3,5887999534606934;3,5887999534606934;3,5887999534606934;3,5887999534606934;+0,22%
03-08-2004;3,581700086593628;3,581700086593628;3,581700086593628;3,581700086593628;-0,20%
04-08-2004;3,5861001014709473;3,5861001014709473;3,5861001014709473;3,5861001014709473;+0,12%
05-08-2004;3,603600025177002;3,603600025177002;3,603600025177002;3,603600025177002;+0,49%
06-08-2004;3,603600025177002;3,603600025177002;3,603600025177002;3,6191000938415527;+0,43%
09-08-2004;3,639699935913086;3,639699935913086;3,639699935913086;3,639699935913086;+0,57%
10-08-2004;3,651700019836426;3,651700019836426;3,651700019836426;3,651700019836426;+0,33%
11-08-2004;3,624000072479248;3,624000072479248;3,624000072479248;3,624000072479248;-0,76%
12-08-2004;3,643199920654297;3,643199920654297;3,643199920654297;3,643199920654297;+0,53%
13-08-2004;3,643199920654297;3,643199920654297;3,643199920654297;3,6238999366760254;-0,53%
16-08-2004;3,647200107574463;3,647200107574463;3,647200107574463;3,647200107574463;+0,64%
17-08-2004;3,6298000812530518;3,6298000812530518;3,6298000812530518;3,6298000812530518;-0,48%
18-08-2004;3,611799955368042;3,611799955368042;3,611799955368042;3,611799955368042;-0,50%
19-08-2004;3,6075000762939453;3,6075000762939453;3,6075000762939453;3,6075000762939453;-0,12%
20-08-2004;3,598299980163574;3,598299980163574;3,598299980163574;3,598299980163574;-0,26%
23-08-2004;3,55649995803833;3,55649995803833;3,55649995803833;3,55649995803833;-1,16%
24-08-2004;3,55649995803833;3,55649995803833;3,55649995803833;3,5155999660491943;-1,15%
25-08-2004;3,4932000637054443;3,4932000637054443;3,4932000637054443;3,4932000637054443;-0,64%
26-08-2004;3,4874000549316406;3,4874000549316406;3,4874000549316406;3,4874000549316406;-0,17%
27-08-2004;3,4953999519348145;3,4953999519348145;3,4953999519348145;3,4953999519348145;+0,23%
30-08-2004;3,4786999225616455;3,4786999225616455;3,4786999225616455;3,4786999225616455;-0,48%
31-08-2004;3,487600088119507;3,487600088119507;3,487600088119507;3,487600088119507;+0,26%
01-09-2004;3,486999988555908;3,486999988555908;3,486999988555908;3,486999988555908;-0,02%
02-09-2004;3,4872000217437744;3,4872000217437744;3,4872000217437744;3,4872000217437744;+0,01%
03-09-2004;3,4972000122070312;3,4972000122070312;3,4972000122070312;3,4972000122070312;+0,29%
06-09-2004;3,4972000122070312;3,4972000122070312;3,4972000122070312;3,4570000171661377;-1,15%
07-09-2004;3,439300060272217;3,439300060272217;3,439300060272217;3,439300060272217;-0,51%
08-09-2004;3,439300060272217;3,439300060272217;3,439300060272217;3,4261999130249023;-0,38%
09-09-2004;3,4549999237060547;3,4549999237060547;3,4549999237060547;3,4549999237060547;+0,84%
10-09-2004;3,4609999656677246;3,4609999656677246;3,4609999656677246;3,4609999656677246;+0,17%
13-09-2004;3,4767000675201416;3,4767000675201416;3,4767000675201416;3,4767000675201416;+0,45%
14-09-2004;3,478600025177002;3,478600025177002;3,478600025177002;3,478600025177002;+0,05%
15-09-2004;3,480799913406372;3,480799913406372;3,480799913406372;3,480799913406372;+0,06%
16-09-2004;3,480799913406372;3,480799913406372;3,480799913406372;3,447999954223633;-0,94%
17-09-2004;3,4414000511169434;3,4414000511169434;3,4414000511169434;3,4414000511169434;-0,19%
20-09-2004;3,3989999294281006;3,3989999294281006;3,3989999294281006;3,3989999294281006;-1,23%
21-09-2004;3,444000005722046;3,444000005722046;3,444000005722046;3,444000005722046;+1,32%
22-09-2004;3,4346001148223877;3,4346001148223877;3,4346001148223877;3,4346001148223877;-0,27%
23-09-2004;3,4709999561309814;3,4709999561309814;3,4709999561309814;3,4709999561309814;+1,06%
24-09-2004;3,461699962615967;3,461699962615967;3,461699962615967;3,461699962615967;-0,27%
27-09-2004;3,4374001026153564;3,4374001026153564;3,4374001026153564;3,4374001026153564;-0,70%
28-09-2004;3,4374001026153564;3,4374001026153564;3,4374001026153564;3,4547998905181885;+0,51%
29-09-2004;3,447700023651123;3,447700023651123;3,447700023651123;3,447700023651123;-0,21%
30-09-2004;3,447700023651123;3,447700023651123;3,447700023651123;3,4400999546051025;-0,22%
01-10-2004;3,4400999546051025;3,4400999546051025;3,4400999546051025;3,46370005607605;+0,69%
04-10-2004;3,41729998588562;3,41729998588562;3,41729998588562;3,41729998588562;-1,34%
05-10-2004;3,388700008392334;3,388700008392334;3,388700008392334;3,388700008392334;-0,84%
06-10-2004;3,388700008392334;3,388700008392334;3,388700008392334;3,3956000804901123;+0,20%
07-10-2004;3,413100004196167;3,413100004196167;3,413100004196167;3,413100004196167;+0,52%
08-10-2004;3,43149995803833;3,43149995803833;3,43149995803833;3,43149995803833;+0,54%
11-10-2004;3,4258999824523926;3,4258999824523926;3,4258999824523926;3,4258999824523926;-0,16%
12-10-2004;3,3866000175476074;3,3866000175476074;3,3866000175476074;3,3866000175476074;-1,15%
13-10-2004;3,3866000175476074;3,3866000175476074;3,3866000175476074;3,385699987411499;-0,03%
14-10-2004;3,4305999279022217;3,4305999279022217;3,4305999279022217;3,4305999279022217;+1,33%
15-10-2004;3,481300115585327;3,481300115585327;3,481300115585327;3,481300115585327;+1,48%
18-10-2004;3,484600067138672;3,484600067138672;3,484600067138672;3,484600067138672;+0,09%
19-10-2004;3,4951000213623047;3,4951000213623047;3,4951000213623047;3,4951000213623047;+0,30%
20-10-2004;3,541300058364868;3,541300058364868;3,541300058364868;3,541300058364868;+1,32%
21-10-2004;3,5446999073028564;3,5446999073028564;3,5446999073028564;3,5446999073028564;+0,10%
22-10-2004;3,5446999073028564;3,5446999073028564;3,5446999073028564;3,5299999713897705;-0,41%
25-10-2004;3,5931999683380127;3,5931999683380127;3,5931999683380127;3,5931999683380127;+1,79%
26-10-2004;3,610599994659424;3,610599994659424;3,610599994659424;3,610599994659424;+0,48%
27-10-2004;3,58240008354187;3,58240008354187;3,58240008354187;3,58240008354187;-0,78%
29-10-2004;3,544600009918213;3,544600009918213;3,544600009918213;3,590399980545044;+0,22%
01-11-2004;3,590399980545044;3,590399980545044;3,590399980545044;3,5659000873565674;-0,68%
02-11-2004;3,5659000873565674;3,5659000873565674;3,5659000873565674;3,545099973678589;-0,58%
03-11-2004;3,545099973678589;3,545099973678589;3,545099973678589;3,5241000652313232;-0,59%
04-11-2004;3,558300018310547;3,558300018310547;3,558300018310547;3,558300018310547;+0,97%
05-11-2004;3,551500082015991;3,551500082015991;3,551500082015991;3,551500082015991;-0,19%
08-11-2004;3,5678999423980713;3,5678999423980713;3,5678999423980713;3,5678999423980713;+0,46%
09-11-2004;3,5759999752044678;3,5759999752044678;3,5759999752044678;3,5759999752044678;+0,23%
10-11-2004;3,577199935913086;3,577199935913086;3,577199935913086;3,577199935913086;+0,03%
11-11-2004;3,5485999584198;3,5485999584198;3,5485999584198;3,5485999584198;-0,80%
12-11-2004;3,5439000129699707;3,5439000129699707;3,5439000129699707;3,5439000129699707;-0,13%
15-11-2004;3,5306999683380127;3,5306999683380127;3,5306999683380127;3,5306999683380127;-0,37%
16-11-2004;3,5306999683380127;3,536799907684326;3,5306999683380127;3,536799907684326;+0,17%
17-11-2004;3,5401999950408936;3,5401999950408936;3,5401999950408936;3,5401999950408936;+0,10%
18-11-2004;3,517400026321411;3,517400026321411;3,517400026321411;3,517400026321411;-0,64%
19-11-2004;3,524399995803833;3,524399995803833;3,524399995803833;3,524399995803833;+0,20%
22-11-2004;3,529599905014038;3,529599905014038;3,529599905014038;3,529599905014038;+0,15%
23-11-2004;3,496500015258789;3,496500015258789;3,496500015258789;3,496500015258789;-0,94%
24-11-2004;3,5104000568389893;3,5104000568389893;3,5104000568389893;3,5104000568389893;+0,40%
25-11-2004;3,5104000568389893;3,5104000568389893;3,5104000568389893;3,5506999492645264;+1,15%
26-11-2004;3,5506999492645264;3,5506999492645264;3,5506999492645264;3,538599967956543;-0,34%
29-11-2004;3,547800064086914;3,547800064086914;3,547800064086914;3,547800064086914;+0,26%
30-11-2004;3,547800064086914;3,547800064086914;3,547800064086914;3,570199966430664;+0,63%
01-12-2004;3,5244998931884766;3,5244998931884766;3,5244998931884766;3,5244998931884766;-1,28%
02-12-2004;3,535099983215332;3,535099983215332;3,535099983215332;3,535099983215332;+0,30%
03-12-2004;3,548099994659424;3,548099994659424;3,548099994659424;3,548099994659424;+0,37%
06-12-2004;3,548099994659424;3,548099994659424;3,548099994659424;3,551300048828125;+0,09%
07-12-2004;3,5743000507354736;3,5743000507354736;3,5743000507354736;3,5743000507354736;+0,65%
08-12-2004;3,595900058746338;3,595900058746338;3,595900058746338;3,595900058746338;+0,60%
09-12-2004;3,595900058746338;3,595900058746338;3,586699962615967;3,586699962615967;-0,26%
10-12-2004;3,6061999797821045;3,6061999797821045;3,6061999797821045;3,6061999797821045;+0,54%
13-12-2004;3,592400074005127;3,592400074005127;3,592400074005127;3,592400074005127;-0,38%
14-12-2004;3,5945000648498535;3,5945000648498535;3,5945000648498535;3,5945000648498535;+0,06%
15-12-2004;3,5945000648498535;3,605600118637085;3,5945000648498535;3,605600118637085;+0,31%
16-12-2004;3,555000066757202;3,555000066757202;3,555000066757202;3,555000066757202;-1,40%
17-12-2004;3,555000066757202;3,555000066757202;3,555000066757202;3,552500009536743;-0,07%
20-12-2004;3,533600091934204;3,533600091934204;3,533600091934204;3,533600091934204;-0,53%
21-12-2004;3,4986000061035156;3,4986000061035156;3,4986000061035156;3,4986000061035156;-0,99%
22-12-2004;3,4986000061035156;3,5344998836517334;3,4986000061035156;3,5344998836517334;+1,03%
23-12-2004;3,549999952316284;3,549999952316284;3,549999952316284;3,549999952316284;+0,44%
27-12-2004;3,5745999813079834;3,5745999813079834;3,5745999813079834;3,5745999813079834;+0,69%
28-12-2004;3,58489990234375;3,58489990234375;3,58489990234375;3,58489990234375;+0,29%
29-12-2004;3,583400011062622;3,583400011062622;3,583400011062622;3,583400011062622;-0,04%
30-12-2004;3,5362000465393066;3,5362000465393066;3,5362000465393066;3,5362000465393066;-1,32%
31-12-2004;3,5362000465393066;3,5362000465393066;3,5362000465393066;3,5362000465393066;+0,00%
03-01-2005;3,5362000465393066;3,5362000465393066;3,5362000465393066;3,5146000385284424;-0,61%
04-01-2005;3,5146000385284424;3,5146000385284424;3,5146000385284424;3,500499963760376;-0,40%
05-01-2005;3,500499963760376;3,500499963760376;3,500499963760376;3,527400016784668;+0,77%
06-01-2005;3,527400016784668;3,527400016784668;3,527400016784668;3,5090999603271484;-0,52%
07-01-2005;3,5030999183654785;3,5030999183654785;3,5030999183654785;3,5030999183654785;-0,17%
10-01-2005;3,3940000534057617;3,3940000534057617;3,3940000534057617;3,3940000534057617;-3,11%
11-01-2005;3,4035000801086426;3,4035000801086426;3,4035000801086426;3,4035000801086426;+0,28%
12-01-2005;3,4221999645233154;3,4221999645233154;3,4221999645233154;3,4221999645233154;+0,55%
13-01-2005;3,428100109100342;3,428100109100342;3,428100109100342;3,428100109100342;+0,17%
14-01-2005;3,428100109100342;3,428100109100342;3,428100109100342;3,3982999324798584;-0,87%
17-01-2005;3,3982999324798584;3,3982999324798584;3,3982999324798584;3,38700008392334;-0,33%
18-01-2005;3,384200096130371;3,384200096130371;3,384200096130371;3,384200096130371;-0,08%
19-01-2005;3,384200096130371;3,384200096130371;3,384200096130371;3,40310001373291;+0,56%
20-01-2005;3,3721001148223877;3,3721001148223877;3,3721001148223877;3,3721001148223877;-0,91%
21-01-2005;3,364000082015991;3,364000082015991;3,364000082015991;3,364000082015991;-0,24%
24-01-2005;3,353600025177002;3,353600025177002;3,353600025177002;3,353600025177002;-0,31%
25-01-2005;3,338200092315674;3,338200092315674;3,338200092315674;3,338200092315674;-0,46%
26-01-2005;3,338200092315674;3,338200092315674;3,338200092315674;3,337399959564209;-0,02%
27-01-2005;3,32669997215271;3,32669997215271;3,32669997215271;3,32669997215271;-0,32%
28-01-2005;3,32669997215271;3,331899881362915;3,32669997215271;3,331899881362915;+0,16%
31-01-2005;3,331899881362915;3,331899881362915;3,331899881362915;3,2876999378204346;-1,33%
01-02-2005;3,251699924468994;3,251699924468994;3,251699924468994;3,251699924468994;-1,09%
